trial_id,avg_lead_time,max_delay,scenario
355,5.732886288385402,17.504062359872872,Southeast Asia's Megafire
356,5.073130501319727,13.564217905714827,Southeast Asia's Megafire
357,6.861600793083101,23.785076096701182,Southeast Asia's Megafire
358,3.2791900314816678,15.798490333637567,Southeast Asia's Megafire
359,5.464886546017458,17.358744516140213,Southeast Asia's Megafire
360,5.371164862768002,14.036289287275421,Southeast Asia's Megafire
361,5.869561051361555,20.232197431603694,Southeast Asia's Megafire
362,7.966117550300895,33.09474741588042,Southeast Asia's Megafire
363,6.2785772841416465,20.389497968940532,Southeast Asia's Megafire
364,6.356389624731734,15.134629313303611,Southeast Asia's Megafire
365,5.868167062958049,15.42571983093742,Southeast Asia's Megafire
366,3.3599097735638876,12.057943876857301,Southeast Asia's Megafire
367,4.187767123412555,13.83972749641855,Southeast Asia's Megafire
368,7.047375754493359,20.022268220996615,Southeast Asia's Megafire
369,6.736604871506171,17.355340222302562,Southeast Asia's Megafire
370,7.13044002099384,22.02344993165208,Southeast Asia's Megafire
371,4.648572337116384,20.65480523402944,Southeast Asia's Megafire
372,5.663084341535247,22.56946480397935,Southeast Asia's Megafire
373,4.098083099041888,9.865759149643381,Southeast Asia's Megafire
374,7.2667254837587265,24.648655501349744,Southeast Asia's Megafire
375,6.218302766454853,30.323655763258266,Southeast Asia's Megafire
376,4.079851787736387,14.040342956294388,Southeast Asia's Megafire
377,7.400418367383955,20.749738569287004,Southeast Asia's Megafire
378,5.003402156886425,17.047061044034262,Southeast Asia's Megafire
379,4.6568522635664475,23.756515094207955,Southeast Asia's Megafire
380,4.082566585446474,13.730131909260896,Southeast Asia's Megafire
381,5.862262981904958,15.786560189559932,Southeast Asia's Megafire
382,5.513928202875818,21.423796344442295,Southeast Asia's Megafire
383,7.278078920328525,16.770044696459486,Southeast Asia's Megafire
384,6.364744260114191,15.691697795003254,Southeast Asia's Megafire
385,6.339478928954402,16.38941259115058,Southeast Asia's Megafire
386,1.9510745675010674,12.72307412976121,Southeast Asia's Megafire
387,5.18204040514095,11.386003400913504,Southeast Asia's Megafire
388,7.112673581701931,27.05280311221764,Southeast Asia's Megafire
389,4.6147320856281775,16.616516444066256,Southeast Asia's Megafire
390,4.888017113043266,22.945430403891102,Southeast Asia's Megafire
391,4.700612556834375,23.905228057182185,Southeast Asia's Megafire
392,6.423294932049216,18.508676200991157,Southeast Asia's Megafire
393,5.8788008803190355,18.162870916118106,Southeast Asia's Megafire
394,7.2611359586555215,26.2185529102155,Southeast Asia's Megafire
395,3.52179643643117,13.174561084466648,Southeast Asia's Megafire
396,7.4842325334875754,16.81264359545895,Southeast Asia's Megafire
397,5.271950314965922,26.90086523266681,Southeast Asia's Megafire
398,6.463040333683879,18.35776634139271,Southeast Asia's Megafire
399,4.034714054778921,15.817989406787458,Southeast Asia's Megafire
400,6.289988042632636,24.796133565276463,Southeast Asia's Megafire
401,5.164304570961113,15.684625126393003,Southeast Asia's Megafire
402,3.3707388884521126,11.961763306805375,Southeast Asia's Megafire
403,5.048842186679934,15.522398517771162,Southeast Asia's Megafire
404,3.4786162590220258,13.603684389259712,Southeast Asia's Megafire
405,4.480319008737011,14.604664528400434,Southeast Asia's Megafire
406,6.486799408923323,23.08726741806904,Southeast Asia's Megafire
407,3.6446848934800893,13.932515244248522,Southeast Asia's Megafire
408,5.406679460112473,17.10983978197334,Southeast Asia's Megafire
409,6.631212023335126,14.465706801227872,Southeast Asia's Megafire
410,7.392684420804096,29.90739036148998,Southeast Asia's Megafire
411,6.1347088719688205,23.595497235354514,Southeast Asia's Megafire
412,1.7267590089152627,6.879322550158618,Southeast Asia's Megafire
413,4.627415814132534,14.594060899042518,Southeast Asia's Megafire
414,6.95050189273462,16.63789399853863,Southeast Asia's Megafire
415,4.055208306336241,15.736235646690792,Southeast Asia's Megafire
416,3.6915312141799235,14.812192971811266,Southeast Asia's Megafire
417,4.206361657712405,12.909642801167557,Southeast Asia's Megafire
418,4.311452334674946,30.119216131131402,Southeast Asia's Megafire
419,6.01667624722199,18.313047730499413,Southeast Asia's Megafire
420,3.3290593939993927,10.9378553041016,Southeast Asia's Megafire
